post,label
"Says in Katrina, they approved $60 billion within 10 days of the storm on a voice vote.",Truth
(Bill) Nelson voted for billions in wasteful spending earmarks like the Bridge to Nowhere.,Truth
Youve got almost twice as many cops in New York City as you do on our entire border. Thats nuts.,Truth
We’re up bright and early celebrating healthcare workers everywhere. We won’t be able to stop thanking you for being on the frontline fighting COVID. Thank you again and again and again.  ,Truth
RT : For the first time the number of active cases has reduced by 6423 (in the last 24 hours). More than 75% of total …,Truth
409 new cases of ; Lagos-201 FCT- 85 Delta- 22 Edo- 16 Nasarawa- 14 Borno- 14 Kaduna- 14 Bauchi-10 Rivers-9 Enugu- 5 Kano- 5 Ogun- 4 Ondo- 4 Bayelsa- 2 Kebbi- 2 Plateau- 2 Total of: 13873 confirmed cases 4351 discharged 382 deaths ,Truth
Today there are 10 people in hospital who have COVID-19. Three people are in Auckland City Hospital four people in Middlemore two people in North Shore Hospital and one person in Waikato Hospital. he new person in Auckland City Hospital is linked to the community cluster,Truth
"Says Rick Scott cut education to pay for even more tax breaks for big, powerful, well-connected corporations.",Truth
There is no one in New Zealand receiving hospital-level care for COVID-19. Yesterday our laboratories completed 1754 tests. That brings the total number of tests completed to date to 455677,Truth
Al-Qaida has grown fourfold in five years.,Truth
248 new cases of ; 81-Lagos 35-Jigawa 26-Borno 26-Kano 20-Bauchi 13-FCT 12-Edo 10-Sokoto 7-Zamfara 4-Kwara 4-Kebbi 2-Gombe 2-Taraba 2-Ogun 2-Ekiti 1-Osun 1-Bayelsa 4399 cases of  in Nigeria Discharged: 778 Deaths: 143 ,Truth
One state situation worth highlighting is Michigan. Large numbers of positives deaths rising and an uncertain testing situation. Very worrisome overall. ,Truth
A possibility for  patients to wean off the ventilator or avoid it altogether. ,Truth
RT : Some  outbreak reports related to crowded indoor spaces have suggested the possibility of aerosol transmission combined wi…,Truth
"Taxes and fees amount to about 20 percent of a typical $300 round-trip domestic ticket. Thats higher than taxes on products like alcohol, tobacco and firearms.",Truth
Hurricane Irene was the second-largest storm to hit North America in terms of power outages -- and the first hurricane to make landfall in New Jersey since 1904.,Truth
Reduce spread of . When in public use a cloth face covering that ️Reaches above nose ; below chin completely covering mouth ; nostrils ️Fits snugly against sides of your face ️Is made of multiple layers of cloth that you can breathe through  ,Truth
The only way to tell if a kid just has a cold (and can go to school) is robust rapid testing for  — and right now we don't have it.  via  ,Truth
Zika mosquitoes cant catch me.,Truth
"Says streetcars carry more people than buses you attract more riders who dont ride transit now, and actually the operating costs are not any greater than the bus.",Truth
A Spanish medic has warned that unless Britons follow new lockdown rules and wear masks  could be 'very very very costly' ,Truth
Says no Austin City Council member lives south of Lady Bird Lake or north of 45th Street.,Truth
Several sites tracking COVID-19 hit a grim milestone today: more than 200000 deaths since the pandemic began. Our figures haven’t yet reached that level. Here’s why. ,Truth
Theres no data that says a gun-free zone has saved lives.,Truth
Social Security has never contributed one cent to the deficit. Not one cent.,Truth
‘Independent SAGE adviser’ withdraws lockdown claim - as UK records highest  daily cases since May. Follow today’s events live  ,Truth
"Over 3 million Americans are employed in the growing green-collar workforce, which is more than the number of people working in the fossil fuel industry.",Truth
 India reports highest ever single day  recoveries of 57584 patients.         ,Truth
New Hampshire is currently the only state in the nation that does not have a full-service veterans hospital or equivalent access.,Truth
"Under the Endangered Species Act, only 1 percent of the species that have been listed have actually been delisted.",Truth
Says opponents of the health care law prevailed on our two main arguments to the U.S. Supreme Court.,Truth
Says Michelle Nunn has acknowledged allowing a convicted felon to hold a fundraiser for her.,Truth
[Appalachian Power] wants another 10 percent rate increase. The compensation package for CEO Mike Morris rose 22 percent to $8.7 million in 2010.,Truth
The vast majority of our international commitments take effect without congressional approval.,Truth
As at 08:00 pm 31st March there are 139 confirmed cases 9 discharged 2 deaths For a breakdown of cases by states in real time visit  Currently; Lagos- 82 FCT- 28 Oyo- 8 Osun- 5 Ogun- 4 Kaduna- 3 Enugu- 2 Edo- 2 Bauchi- 2 Ekoti- 1 Rivers-1 Benue- 1,Truth
Although new cases continue to grow testing providers are being overwhelmed. Turnaround times are lengthening; the supply chain is stressed. In a place like Arizona this may mean that we won’t see rapid increases in cases because testing cannot scale with the outbreak. ,Truth
239 new cases of ; 97-Lagos 44-Bauchi 29-Kano 19-Katsina 17-Borno 7-FCT 6-Kwara 5-Oyo 3-Kaduna 3-Sokoto 2-Adamawa 2-Kebbi 2-Plateau 2-Ogun 1-Ekiti 4151 cases of  in Nigeria Discharged: 745 Deaths: 128 ,Truth
:  India Tracker (As on 02 September 2020 08:00 AM) ️Confirmed cases: 3769523 ️Recovered: 2901908 (77.0%) ️Active cases: 801282 (21.3%) ️Deaths: 66333 (1.8%)    Via  ,Truth
 spreads mainly among people who are in close contact with one another (less than 6 ft). Wear a mask in public ; when around people not living in your household especially when social distancing is difficult to maintain.    ,Truth
But Texas North Carolina and South Carolina also saw spikes in hospitalizations. ,Truth
In close residential settings such as psychiatric facilities promptly identifying  cases ; applying adapted infection prevention ; control procedures are critical to protect patients ; staff. See new report on one psychiatric facility:   ,Truth
David Perdue led efforts to ship thousands of jobs overseas.,Truth
The concept of asymptomatic COVID-19 was at the center of confusion and controversy this week.  ,Truth
Moderate ; severe  cases are being treated in either the Dedicated  Hospitals or Dedicated  Health Centres wherein less than 1.70% of the cases are in ICUs 0.33% cases are on Ventilators and 2.59% cases are on Oxygen beds as on 17.7.2020(6 PM). ,Truth
The federal deficit would pay for 40 gallons of New Hampshire maple syrup for everyone in the United States.,Truth
The world's poorest and most marginalised people are hardest hit by malaria and they are also likely to be the most affected by . This  we are reminded of the importance of building secure health systems to defend against disease.   ,Truth
Large majorities of the public oppose major changes to Medicare and favor higher taxes on the wealthy.,Truth
"Says state's expected ""increase in federal political clout is almost entirely due to the growth of the African American and Hispanic populations in Texas in virtually every region of the state.",Truth
   That's a good catch. Thank you. We'll correct for today and work back through a historical scrub. We have 2 other screen grabs we can use it looks like. -,Truth
Says she stood up to Gov. Scott Walker on tax cuts for wealthy corporations while her congressional opponent voted with Walker.,Truth
We are hoping for everyone’s full recovery. There are now 160 people linked to the cluster they have moved into Managed Quarantine facility in Auckland and that includes 89 people who have returned positive tests as well as household contacts.,Truth
“The review of  trends in Africa shows cases are still on the rise as well as active community transmission of the virus on the continent. This reinforces the need to adhere to recommended measures” ~   Representative at the  briefing ,Truth
David Dewhurst currently owes more than $1 million to vendors for services provided to his 2012 U.S. Senate campaign.,Truth
A new  examines  in 2 skilled nursing facilities ; shows how researchers used genome sequencing to determine the virus was likely spreading in each facility. Steps like repeated testing of residents ; workers can help slow the spread. More:  ,Truth
Here’s your look at new COVID-19 cases around the nation. The overall trends haven’t changed much this week. ,Truth
"You know, when this thing first hit, I signed a declaration of emergency for the six counties that were directly affected, impacted in the Panhandle, then I extended that not long thereafter down into Sarasota County.",Truth
RT :  UPDATE India records more than 82000 Recoveries for two days in a row These high levels of recovery have…,Truth
When I talk about (raising the) minimum wage ... half of Republicansagree with it.,Truth
"We (Georgia) collect fewer state taxes per capita than any other state although state taxes are low, Georgia is the eighth-most-dependent state on the federal government.",Truth
"In states where the federal government helps run these (health care) marketplaces, the average American will have more than 50 different plans to choose from, with different levels of coverage.",Truth
"McCain and Bush are millionaires who are ""for tax cuts for millionaires.""",Truth
About 95 percent of (Ohios) electricity comes from burning coal.,Truth
"The number of SWAT raids have gone up by 1,400 percent since the 1980s.",Truth
"In 1968, a full-time worker earning minimum wage, could actually support a family of three above the poverty line. Today, that same worker would earn less than the poverty line for a family of two.",Truth
"Unlike virtually every other campaign, we dont have a super PAC.",Truth
Do you think you may have  Most people who get sick can take care of themselves at home. If you need to see a doctor call ahead before going to their office. Take precautions to protect yourself and others around you. See more:  ,Truth
In  all domestic passengers are assigned 14 days of . For passengers exiting ;7 days of arrival are exempted from mandatory quarantine subject to validation of return/onward travel You may call the State helpline for clarification 1800-180-5145 ,Truth
Our daily update is published. We’ve now tracked ~3.9 million tests up 167k from yesterday the 2nd-largest single-day total. Note that we can only track tests that a state reports. And not all states report all tests. For details see:  ,Truth
 vaccine is ready to ship as soon as the FDA approves it. ,Truth
"Biden is ""one of the least wealthy members of the U.S. Senate.""",Truth
These people have been assessed as presenting a very low risk due to the nature of their exemption adherence to their required protocols and the negative test results of people associated with their bubble.,Truth
States reported 1772 new COVID-19 deaths today and you can see a familiar falling curve in the reported death data over the week. The outbreak in New York again made up less than a quarter of US deaths for the day down from a high of around 50% of the US daily deaths. ,Truth
As of today  of  cases in  is 68.49%             ,Truth
CORRECTION 1/4 On 3rd of April 2020 we reported 26 new cases of  in Nigeria. An error has been discovered in this report as follows: ⚫️ There were 25 new cases of  in Nigeria. The 26th case was a repeat result of a previously confirmed case and NOT a new case ,Truth
There is no one in New Zealand receiving hospital-level care for COVID-19. Yesterday our laboratories completed 1754 tests. That brings the total number of tests completed to date to 455677,Truth
1/10 The UK could soon see 49000 new cases of  every day unless action is taken warns the government's chief scientific adviser. Click below  to find out more ,Truth
One-third of our college grads leave Ohio within three years.,Truth
Fauci says rushing out  vaccine could jeopardize testing of others.  ,Truth
I am going to be on the ballot in all 50 states. There is no other third-party candidate thats going to come close to achieving that.,Truth
 India scales another peak of Single day Recoveries 87472 active cases discharged in past 24 hours. India has been consistently reporting a very high level of daily recoveries of ;70000 since the past 11 days.  ,Truth
Getting take-out while slowing the spread of  Order ; pay online or by phone accept take-out without in-person contact if possible stay 6 feet away from others ; wash your hands with soap ; water after bringing home your food:  ,Truth
African Americans are twice as likely to be arrested and almost four times as likely to experience the use of force during encounters with the police.,Truth
Brazil is a worrying combination of pandemic and pandemonium. ,Truth
I want to thank the   and  for announcing that they will be joining COVAX. My thanks to other countries who are making commitments ahead of the deadline.- ,Truth
 is shocked that America’s pandemic response is “among the worst in the world. via ,Truth
As of today the  of  patients across India is 63.02%.              ,Truth
   Most states report people tested explicitly. There are a few questions on the samples issue specifically Massachusetts. Believe me we'd like clarity on this but I don't think it's nearly as big an issue with the dataset as the commercial testing invisibility. -,Truth
"Rick Scott invested $38 million in the Port of Jacksonvilles vital Mile Point Project, which covered missing federal funds for the project.",Truth
RT : How are vaccine trials performed This short video explains: ,Truth
The concept of asymptomatic COVID-19 was at the center of confusion and controversy this week.  ,Truth
Florida is second in the nation in the uninsured.,Truth
We are hoping for everyone’s full recovery. There are now 160 people linked to the cluster they have moved into Managed Quarantine facility in Auckland and that includes 89 people who have returned positive tests as well as household contacts.,Truth
RT : When you  you help protect those around you from . When others wear their mask they help protect thos…,Truth
Yesterday our laboratories completed 2191 tests. That brings the total number of tests completed to date to 446367.​⁣,Truth
"Over half of science, technology, engineering and mathematics students receiving advanced degrees are not citizens of the United States of America.",Truth
Given increased spread of novel coronavirus across the world CDC has updated the definition of a person under investigation () for .  ,Truth
"Last year -- actually, this year in May -- we saw New Jersey Transit fares rise anywhere from 25 percent to 47 percent.",Truth
We've updated national case definitons for  Who can be tested 1. Returning travellers with fever cough or difficulty breathing 2. Contacts of confirmed cases with these symptoms 3. Those with fever ; respiratory symptoms in areas of moderate-high prevalence ,Truth
Ninety percent of the topsoil has inadequate moisture to grow crops.,Truth
"The DeWine campaign is receiving money from so many more people.(Cordrays) money is coming almost exclusively from the party, labor unions, and special counsel that he has given business to.",Truth
"Biden is ""one of the least wealthy members of the U.S. Senate.""",Truth
Chronic COVID-19 has long-lasting health effects. ,Truth
“The last line of defence is full national action.” Health Secretary  says he “does not want to see” a second national lockdown but the government will do what is necessary to “keep people safe”. :  ,Truth
"Under the clear letter of the law, (Justice Clarence Thomas) must recuse himself from the case challenging the constitutionality of the health care law.",Truth
We’d also like to call attention to the incredible job Florida and  are doing releasing data. Not only do they provide hospitalization rates and lab-by-lab testing results but a ton of other data: ,Truth
"Says for every dollar the state spent on audits last year, it delivered $64 in cost savings.",Truth
The latest update from the Ministry of Health: For eight days in a row there have been no new cases of COVID-19 to report in New Zealand.⁣ ⁣ Our total number of confirmed cases remains at 1154 which is the number we report to the World Health Organization.⁣ ,Truth
⁣ We still have 16 significant clusters four of which are now closed.⁣ ⁣ There are no additional deaths to report.⁣ ⁣ Yesterday our labs processed 3865 tests the total number of tests to date is 194191. ⁣ ⁣ There will be a further update from the Government at 4 pm.,Truth
As per  after completion of  period it is advised to contact the Field Team/Surveillance officer for issuance of a fitness certificate. There is no need for testing after the home  period is over:  ,Truth
"Between 2000 and 2006, health insurance company profits quadrupled.",Truth
We are pleased to announce the inclusion of 2 new labs to the NCDC Molecular Laboratory Network: FMC Keffi GeneXpert lab Nasarawa State Total Biomolecular lab Rivers State Testing at any lab in the NCDC network is free of charge. List of labs:  ,Truth
: State-wise details of Total Confirmed  cases (till 16 September 2020 8 AM) ️States with 1-15000 confirmed cases ️States with 15001-115000 confirmed cases ️States with 115000+ confirmed cases ️Total no. of confirmed cases so far ,Truth
The (Florida) casino proposed by Malaysian gambling conglomerate Genting would be nearly double the size of the largest casino in the world.,Truth
   That's a good catch. Thank you. We'll correct for today and work back through a historical scrub. We have 2 other screen grabs we can use it looks like. -,Truth
Ken Bucks (District Attorneys) office? His spending skyrocketed by 40 percent.,Truth
"Says out of 588 school districts, we give 31 (former Abbott) districts 70 percent of the aid.",Truth
"The Confederate battle flag at the South Carolina statehouse must fly at a height of 30 feet. Any changes -- taken down, or even at half-staff, if that can be done -- must be passed by a supermajority of the General Assembly.",Truth
Says she stood up to Gov. Scott Walker on tax cuts for wealthy corporations while her congressional opponent voted with Walker.,Truth
:  does not even spare alcoholics. So bust this myth and stop consuming alcohol to safeguard yourself from . Better be at home and take precautionary measures to fight against .   ,Truth
"One out of two Americans are living either in or near poverty. That means 150 million Americans, half of us.",Truth
Only 20k new cases were reported today. 24 states reported more than 300 new cases today. New York and New Jersey tested more than 102k people combined and only got ~1k positives. On the other end of the spectrum Arizona tested ~10k people and confirmed 1438 new cases. ,Truth
Acc to  guidelines prior to exercising in the gymnasiums using equipment for cardio strength training etc it is advised to check  using pulse  ; if the value is found to be ;95% the person should not be allowed to exercise. ,Truth
Coronavirus: Boris Johnson reveals new COVID rules on face masks fines pubs and working from home ,Truth
Says Sen. Thad Cochran voted to spend hundreds of millions of dollars on ... the Bridge to Nowhere in Alaska instead of shifting the money to repair a bridge damaged by Hurricane Katrina.,Truth
"Deficit spending exploded during the Obama administration to $5.3 trillion over four years, compared to $2 trillion in eight years under President George W. Bush.",Truth
"UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down.",Truth
Ted Cruz defended a Chinese company that stole an invention from an American inventor.,Truth
"When Carly Fiorina says Hewlett-Packard revenues went up, thats because she bought Compaq. It was a terrible deal.",Truth
There’s a critical lack of representative clinical images of  -associated skin manifestations in patients of color. ,Truth
: These high levels of recovery have resulted in a 100% increase in the number of recovered cases in the past 30 days.    ,Truth
: India's  recovery rate improves to 78.64% as on September 17 2020 Steady improvement in India's COVID-19 recovery rate since  initiation on March 25 2020   Via  ,Truth
As per  report on 12.8.2020 (8AM) the top 5 States in the country with least no. of deaths due to  are: ▪️ : 0 ▪️ : 1 ▪️ : 6 ▪️ : 3 ▪️ : 8       ,Truth
Suzanne Bonamici votes with her party a partisan 98 percent of the time.,Truth
Some states reactivating emergency plans for  crisis care and delaying elective surgeries (again). ,Truth
The Austin Tea Party and an ultra-conservative millionaire are behind the campaign against the citys light-rail proposition.,Truth
This includes four related to the recent case involving a health worker at the Auckland quarantine facility.,Truth
More black babies are aborted in NYC than born.,Truth
From endless warnings about the world being under-prepared all countries need to dig in together and invest to ensure a pandemic of this magnitude and severity never happens again.- ,Truth
As per  report on 12.8.2020 (8AM) the top 5 States in the country with least no. of deaths due to  are: ▪️ : 0 ▪️ : 1 ▪️ : 6 ▪️ : 3 ▪️ : 8       ,Truth
• Today's case means our total number of confirmed cases of COVID-19 is 1154 which is the number we report to the World Health Organization. ⁣ ⁣ • Our combined total of confirmed and probable cases is 1504.,Truth
Says Tennessee has some of the lowest beer excise tax rates in the country.,Truth
"During the George W. Bush period, there were 13 attacks on various embassies and consulates around the world. Sixty people died.",Truth
Do you think you may have  Most people who get sick can take care of themselves at home. If you need to see a doctor call ahead before going to their office. Take precautions to protect yourself and others around you. See more:  ,Truth
(1/4) The second round of countrywide serosurvey led by ICMR has been successfully completed. The final phase analysis of the survey is now underway and will offer a comparison with the results of the first survey ,Truth
 Following the national trend 17 States/UTs have more new recoveries than new cases. ,Truth
6 potential COVID treatments identified by AI. ,Truth
Today NCDC was part of the daily press briefing by the Presidential Task Force on  Control led by the . As at 1st April 2020 151 confirmed cases of  have been recorded with nine discharged cases and two deaths. ,Truth
Our daily update is published. We’ve now tracked 18.2 million tests up 457k from yesterday one of the larger days so far. Note that we can only track tests that a state reports. For details see:  ,Truth
The data today is confusing. After days of huge test volumes we're back to the levels of the earlier plateau. The fewest new cases were confirmed of any day in April but the positive rate was higher than in the last few days too.,Truth
As at 8:35 pm 26th March there are 65 confirmed cases 3 discharged 1 death For a breakdown of cases by states in real time please see  Currently; Lagos- 44 FCT- 11 Ogun- 3 Ekiti- 1 Oyo- 1 Edo- 1 Bauchi- 2 Osun-1 Rivers-1,Truth
Scaling up testing is key in Nigeria's  response enabling timely isolation ; treatment of cases. Currently the  is supporting  in the ongoing community testing across all 27 LGAs in the state.  ,Truth
A number of vaccines are now in phase three clinical trials and we all hope to have a number of effective vaccines that can help prevent people from infection. However there’s no silver bullet at the moment and there might never be- ,Truth
Wear a mask in public. Stay at least 6 feet away from others who don’t live in your household. Wash your hands often. Help slow the spread of . Learn more:    ,Truth
: Over 11.7 lakh (1172179) tests were done in the last 24 hours. With this achievement the cumulative tests are more than 4.5 crore (45509380). Details :      ,Truth
The number of people in the UK who have tested positive for  has increased by 3330 official figures show ,Truth
Since coronavirus there has been a 50% drop in pediatric ED visits.  is among the most commonly delayed diagnoses. ,Truth
We also have to report a bug in our rolling average lines in some previous charts. In some cases they were calculating over a longer time period which made changes harder to see. We regret the error.,Truth
Children under 18 of COVID-19 patients were most likely to get infected from their parent finds a new  study. Learn more:  ,Truth
: India's daily testing capacity has crossed 11.70 lakh; cumulative tests are nearly 5 crore (49551507) as on date. 720362 tests were conducted in the last 24 hours.    ,Truth
There are currently 5 people receiving hospital level care. Two are in Auckland City Hospital and three are in Middlemore Hospital. ​ ​ Our total number of confirmed cases is 1280.,Truth
Coronavirus: Children should stay at school until there is a positive test in their bubble PM says ,Truth
Last week about 1/3 of US reported COVID-19 deaths originated in long-term care facilities. ,Truth
  Case Fatality Rate (CFR) further dips to 2.09%. Active cases reduced to 586244 (less than 586298 recorded yesterday).  recoveries exceed active cases by nearly 7 lakh.,Truth
Know when to delay your travel to  of . Check these common situations and talk to your healthcare provider if you are unsure whether any of these apply to you or your travel companions.  ,Truth
The number of cases is rising in all UK regions but compared to other areas the capital appears to be controlling the virus better than some regions that had similar or higher infection rates in April and May ,Truth
Our daily update is published. States reported 665k tests and 54k cases. 1088 COVID-19 deaths were reported today about 100 down from last Saturday. ,Truth
The first case is a woman in her 30s who arrived from Dubai on 28 August the second is a child who arrived from Uzbekistan via Dubai on 28 August. Both cases are now being transferred to the Auckland Quarantine facility with other members of their bubble.,Truth
Texas has changed their method of counting deaths and Hurricane Hanna has hit the state. This may have caused some backlog which could have influenced the large number of deaths (313) they reported today. ,Truth
Social gatherings of more than six people will be banned across England Wales and Scotland from tomorrow. But what are the new rules what happens if you break them and how do they differ across the nations ,Truth
Here are the states that reported over 500 cases today. Note: Mississippi had data reporting problems for days so their number represents data from 6/17-6/21. ,Truth
We’re up bright and early celebrating healthcare workers everywhere. We won’t be able to stop thanking you for being on the frontline fighting COVID. Thank you again and again and again.  ,Truth
In April together with the  ; multiple other partners WHO launched the Access to  Tools Accelerator to catalyse the development of and equitable access to vaccines diagnostics ; therapeutics-,Truth
The latest  report shows that adults 65 and older are experiencing the highest rates of -associated hospitalizations followed by adults age 50 – 64 years. Additional data are reported on race/ethnicity by age this week. Learn more:  ,Truth
 the signs and symptoms of  If you or your loved one has an infection that’s not getting better or is getting worse ACT FAST and get medical care IMMEDIATELY.   ,Truth
The NIH’s announced they are launching a “flurry” of large clinical trials to test new approaches to treating COVID. The effort aims to develop a public-private coordinated approach to prioritizing and speeding up the development of treatments and vaccines. via ,Truth
The reported daily death toll was ~1800 in line with last Friday. ,Truth
: Maharashtra Karnataka Andhra Pradesh Uttar Pradesh and Tamil Nadu contribute 60.35% of the total Active Cases and are also reporting close to 60% (59.42%) of the total recovered cases.   ,Truth
Less than half the states are reporting hospitalization numbers in any way. Washington is among the states missing and presumably has the second largest number of hospitalized people (because of severity and duration of its outbreak).,Truth
 Kia ora Elanor there are currently 21 active cases in New Zealand they were all caught at the border and we have no evidence of community transmission.,Truth
There are currently 4648 people in managed isolation and quarantine. Our current effective capacity is 7103. This gives us an excess capacity of 2482. Over the next week we are projecting 3589 arrivals and 2421 departures from our facilities.,Truth
Older adults and people w/ severe chronic medical conditions may be at higher risk for severe illness from . If you or a loved one are at increased risk of getting COVID-19 act now: stay home when possible ; make a plan in case you get sick.  ,Truth
: There is no shortage of oxygen supply in the country. Today's capacity for production of oxygen is slightly more than 6900 metric tonne. Oxygen consumed by  as well as non-COVID patients in the country is 2800 Metric Tonne/day: Secretary  ,Truth
: India's Cases per million population is amongst the lowest in the world which stands at 4031 for India and 3965 for the world: Secretary     ,Truth
There is a need to ensure access to controlled medicines such as sedatives and analgesics for intubation protocols for the treatment of patients with . More:  ,Truth
• On Thursday 21 May bars will be able to open with all requirements set out last week. We have left bars until last as they pose the most risk. • We need to limit our social gatherings for now. Parties or big celebrations will need to be limited to 10 people for now.,Truth
To limit exposure to  adequate ventilation ; increased airflow should be supplied to occupied spaces if possible. Clean natural ventilation (opening ) should be used inside buildings where possible without re-circulating the air.   ,Truth
: India’s per day testing capacity has crossed 10 lakhs tests. 1016920 tests were conducted in the last 24 hours. The weekly average tests have multiplied by more than 4 times since the first week of January 2020.   ,Truth
Yesterday our laboratories completed 4162 tests bringing the total number of tests completed to date to 275852.⁣,Truth
Eight weeks into   outbreak and the virus is identified sequenced and we have PCR and serological assays are in use: unprecedented wealth of knowledge for a new disease. Countries are encouraged to test! ,Truth
 India records highest ever single day recoveries of 54859 today. Recoveries exceed active cases by more than 9 lakh. Case Fatality Rate touches a new low of 2%.      ,Truth
RT : Take personal responsibility to help slow the spread of  so that you can say  - social distance…,Truth
First documented US case of Guillain-Barre syndrome associated with coronavirus.  ,Truth
248 new cases of ; 81-Lagos 35-Jigawa 26-Borno 26-Kano 20-Bauchi 13-FCT 12-Edo 10-Sokoto 7-Zamfara 4-Kwara 4-Kebbi 2-Gombe 2-Taraba 2-Ogun 2-Ekiti 1-Osun 1-Bayelsa 4399 cases of  in Nigeria Discharged: 778 Deaths: 143 ,Truth
RT :  Average Daily Tests Conducted (week wise) India has set a record in  tests conducted per day.…,Truth
245 new cases of ; 76-Lagos 37-Katsina 32-Jigawa 23-Kano 19-FCT 18-Borno 10-Edo 9-Bauchi 6-Adamawa 5-Oyo 5-Ogun 1-Ekiti 1-Osun 1-Benue 1-Niger 1-Zamfara 2802 confirmed cases of  in Nigeria Discharged: 417 Deaths: 93 ,Truth
At today’s  briefing our Head of Disease Surveillance  reiterated the need for adherence to non-pharmaceuticals measures manage  “If our efforts to slow the disease spread in Nigeria is to be effective we must all  as citizens” ,Truth
Sir Patrick Vallance told a Downing Street briefing that the number of new COVID-19 cases was doubling roughly every seven days ,Truth
ICMR COVID-19 testing crossed 3 Lakh. For more details visit:    ,Truth
Coronavirus: Boris Johnson reveals new COVID rules on face masks fines pubs and working from home ,Truth
WEEKLY UPDATE:  deaths registered weekly in England and Wales ️Number of deaths in the week ending 19 June are within the range we would have expected based on trend analysis of past 10 years    ,Truth
: Total  Cases in India (as on September 02 2020) ▶️76.98% Cured/Discharged/Migrated (2901908) ▶️21.26% Active cases (801282) ▶️1.76% Deaths (66333) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths  ,Truth
There were 332 reported deaths today. The 7-day average in deaths remains about unchanged. Why are deaths falling or holding steady while cases rise Probably for a few reasons:  ,Truth
Your household plan for  should include 1) talking with the people who need to be included in your plan ; 2) planning ways to care for those who might be at greater risk for serious complications. Learn more: ,Truth
 Hi Bronwyn we expect that the virus will be caught in either the day 3 or the day 12 testing. The virus can be passed onto others from up to two days before symptoms develop. This is why the managed isolation for 14-days is an important element in our fight against COVID-19.,Truth
Yesterday HHS Sec. Azar announced the  has completed its review of the IND application for mRNA-1273 our potential vaccine for SARS-CoV-2 ; allowed it to proceed to clinic. On Feb. 24 the 1st clinical batch of mRNA-1273 was shipped to NIH for use in the Phase 1 study.,Truth
A properly worn face mask acts as a protective barrier to prevent the spread of .  properly: Covering your nose ; mouth No gaps Secured with straps Remember a face mask is a personal item ; must not be shared.  ,Truth
Western Europe has re-emerged as a global hot-spot for COVID. Despite containing the spread of the virus earlier this year the region surpassed the U.S. for daily new cases many of which are linked to returning travelers ; socializing.  ,Truth
: Cabinet Secretary holds a video conference to review ; discuss  management with the Chief Secretaries ; Health Secretaries of Maharashtra Tamil Nadu Karnataka Telangana Gujarat West Bengal Uttar Pradesh Punjab Andhra Pradesh ; Jammu ; Kashmir. ,Truth
There are 161 people linked to the community cluster who have been transferred to the Auckland Quarantine facility this includes 88 people who have tested positive for COVID-19 and their household contacts.,Truth
: UPDATES on  India’s 60% Total Cases in 5 Most Affected States The total number of active cases in the country stands at 919018 as on date.   ,Truth
Even without the NY historical bump however reported deaths would still have been quite high around 2000.,Truth
6 new symptoms have been added to the list of symptoms associated with COVID-19. Along with fever cough and shortness of breathe  has added: chills repeated shaking with chills muscle pain headache sore throat and new loss of taste or smell. ,Truth
Healthcare workers of color 2x as likely as whites to get .  ,Truth
3 out of every 5 Nigerians who die from  are more than 50 years old.  outbreak is not over stay safe to protect your parents ; older relatives; Wear a face mask in public Practice hand/respiratory hygiene Maintain physical distance  ,Truth
Reduce your risk of exposure to respiratory diseases like : wash hands often w/ soap ; water for at least 20 seconds. If soap ; water aren’t available use an alcohol-based hand sanitizer that contains at least 60% alcohol.   ,Truth
The number of daily tests has been increasing in a steep climb. Average daily tests during the past three weeks also strongly depict the progress made in enhancement of  tests across the country. ,Truth
  Yup. That's the prospective data hole that's really opening. We're very concerned about it but we've seen states like TN sometimes move towards openness. -,Truth
Low  was an independent predictor of worse prognosis in patients with COVID-19.  ,Truth
RT :  UPDATE A total of 1172 deaths have been registered in the past 24 hours Of the total deaths 69% are conc…,Truth
Acc to 's  Clinical Management Protocol the period of infectivity starts 2 days prior to onset of  symptoms and lasts up to 8 days. The extent and role played by / infections in transmission still remain under investigation. ,Truth
RT : ▪️ India sets a new record- highest single day recoveries of 57584 nearly 9 lakh tests conducted in one day ▪️ The active…,Truth
Recommendations for treating colorectal cancer during the COVID-19 pandemic. ,Truth
 Remember there is NO specific cure for . Some trial drugs show promising results but are yet to be validated for use. In Nigeria use of hydroxychloroquine is ONLY limited to clinical trials. Please  and avoid self-medication. ,Truth
: Nearly 57% of the new cases are reported from 5 States. They have also contributed 58% of the new recovered cases.   ,Truth
A common question: are coronavirus cases going up because we're testing so many more people A: Certainly not in Florida where testing slowed down 3% while new cases grew 88% over the last week. ,Truth
States reported 1772 new COVID-19 deaths today and you can see a familiar falling curve in the reported death data over the week. The outbreak in New York again made up less than a quarter of US deaths for the day down from a high of around 50% of the US daily deaths. ,Truth
This paradigm shift “shines a lighton how behind inpatient diabetes management has been. ,Truth
The US has now completed tests on over 1 million people: 1048971 to be exact. It's a milestone. But/and our daily number of completed tests does not appear to be rising anymore. For full details see:  ,Truth
